MS SubClass,Neighborhood,House Style,Overall Qual,Exterior 1st,Exterior 2nd,Mas Vnr Area,BsmtFin Type 1,Kitchen Qual,Fireplaces,Garage Cars,Garage Area,Misc Val,SalePrice,liveable_sf,bath_total,effective_age
60,NWAmes,2Story,7,HdBoard,HdBoard,0.0,GLQ,TA,1.0,2.0,528.0,0,162900,1799.8,2.5,30.0
20,NWAmes,1Story,6,HdBoard,HdBoard,99.0,ALQ,Gd,1.0,2.0,484.0,0,181000,2037.0,2.5,18.450000000000003
20,NWAmes,1Story,6,HdBoard,Plywood,176.0,ALQ,TA,0.0,2.0,462.0,0,155000,1631.5,2.0,32.0
20,NAmes,1Story,5,VinylSd,Plywood,0.0,BLQ,TA,0.0,1.0,299.0,0,138800,1702.1999999999998,2.0,37.0
20,NAmes,1Story,4,MetalSd,MetalSd,0.0,Unf,TA,0.0,1.0,280.0,0,116050,864.0,1.0,36.0
20,NAmes,1Story,4,HdBoard,HdBoard,0.0,BLQ,TA,0.0,0.0,0.0,0,88000,1287.8,1.0,35.0
20,NAmes,1Story,4,HdBoard,HdBoard,0.0,Rec,TA,0.0,2.0,576.0,0,97500,1322.0,1.5,35.0
120,NAmes,1Story,6,MetalSd,MetalSd,0.0,GLQ,Gd,0.0,2.0,543.0,0,190000,2084.7,3.0,4.0
160,BrDale,2Story,6,HdBoard,HdBoard,514.0,Unf,TA,0.0,2.0,440.0,0,105500,1092.0,1.5,33.0
160,BrDale,2Story,5,HdBoard,HdBoard,200.0,LwQ,Gd,1.0,2.0,440.0,0,125500,1646.4,1.5,33.0
160,BrDale,2Story,6,HdBoard,HdBoard,408.0,BLQ,TA,0.0,1.0,264.0,0,83000,1203.3,1.5,33.0
160,BrDale,2Story,6,HdBoard,HdBoard,380.0,ALQ,TA,0.0,1.0,264.0,0,116000,1227.4,1.5,34.0
160,BrDale,2Story,6,CemntBd,CmentBd,236.0,Unf,TA,0.0,0.0,0.0,0,91500,1218.0,1.5,35.0
160,BrDale,2Story,6,HdBoard,HdBoard,281.0,BLQ,TA,0.0,1.0,264.0,0,118000,1439.9,2.0,34.0
160,BrDale,2Story,6,HdBoard,HdBoard,504.0,ALQ,TA,0.0,1.0,264.0,0,89000,1141.2,1.5,34.0
160,BrDale,2Story,6,HdBoard,HdBoard,504.0,BLQ,TA,0.0,1.0,264.0,0,108000,1359.4,1.5,34.0
160,BrDale,2Story,6,HdBoard,HdBoard,297.0,Unf,TA,1.0,1.0,288.0,0,94500,987.0,1.5,34.0
120,NPkVill,1Story,6,Plywood,Plywood,0.0,ALQ,TA,1.0,2.0,440.0,0,146300,1687.1,2.5,31.0
20,NAmes,1Story,5,MetalSd,MetalSd,0.0,ALQ,TA,1.0,1.0,300.0,0,145000,1723.7,2.0,34.664
85,NAmes,SFoyer,5,HdBoard,HdBoard,0.0,ALQ,TA,1.0,1.0,288.0,0,123000,1438.3,2.0,39.0
120,NPkVill,1Story,7,Plywood,Brk Cmn,0.0,ALQ,TA,0.0,1.0,319.0,0,137500,1483.4,3.0,30.0
160,NPkVill,2Story,6,Plywood,Brk Cmn,0.0,ALQ,TA,1.0,2.0,460.0,0,144000,1505.0,2.5,30.0
20,NridgHt,1Story,9,VinylSd,VinylSd,66.0,GLQ,Ex,1.0,3.0,770.0,0,315000,2992.9,3.0,1.4580000000000002
60,NridgHt,2Story,9,VinylSd,VinylSd,215.0,GLQ,Ex,1.0,3.0,831.0,0,412083,3547.3,3.5,0.0
60,NridgHt,2Story,9,VinylSd,VinylSd,370.0,Unf,Gd,0.0,3.0,840.0,0,342643,2596.0,3.5,0.0
20,NridgHt,1Story,8,VinylSd,VinylSd,232.0,Unf,Gd,1.0,3.0,880.0,0,252000,1618.0,2.0,2.0
20,NridgHt,1Story,10,VinylSd,VinylSd,0.0,GLQ,Ex,1.0,3.0,850.0,0,465000,3046.2,3.5,0.0
20,NridgHt,1Story,7,VinylSd,VinylSd,206.0,Unf,Gd,0.0,3.0,874.0,0,293000,1740.0,2.0,0.0
20,NridgHt,1Story,9,VinylSd,VinylSd,568.0,GLQ,Ex,1.0,3.0,1085.0,0,415000,2921.5,3.0,1.0
20,NridgHt,1Story,9,VinylSd,VinylSd,378.0,GLQ,Gd,1.0,3.0,772.0,0,326000,2732.7,3.0,1.4580000000000002
60,NridgHt,2Story,8,VinylSd,VinylSd,380.0,Unf,Gd,1.0,3.0,853.0,0,325300,2376.0,3.5,0.458
60,NridgHt,2Story,8,VinylSd,VinylSd,132.0,Unf,Gd,1.0,3.0,691.0,0,309000,2452.0,3.5,1.4580000000000002
60,NridgHt,2Story,9,VinylSd,VinylSd,525.0,Unf,Ex,1.0,3.0,670.0,0,300000,2206.0,2.5,0.458
60,NridgHt,2Story,8,VinylSd,VinylSd,178.0,Unf,Ex,1.0,3.0,878.0,0,275500,2098.0,2.5,1.0
60,NridgHt,2Story,9,MetalSd,MetalSd,385.0,GLQ,Ex,1.0,2.0,521.0,0,338500,2994.0,3.5,0.458
60,NridgHt,2Story,9,WdShing,Wd Shng,286.0,GLQ,Ex,2.0,3.0,736.0,0,345000,3022.6,3.5,0.458
60,NridgHt,2Story,8,CemntBd,CmentBd,0.0,Unf,Ex,1.0,2.0,575.0,0,344133,2253.0,2.5,0.458
60,NridgHt,2Story,8,VinylSd,VinylSd,0.0,Unf,Gd,1.0,3.0,672.0,0,298236,2389.0,2.5,0.0
60,NridgHt,2Story,8,MetalSd,MetalSd,142.0,GLQ,Ex,1.0,3.0,784.0,0,329900,2974.0,3.5,0.458
20,NridgHt,1Story,9,VinylSd,VinylSd,0.0,GLQ,Ex,2.0,3.0,708.0,0,360000,2835.8,3.0,2.458
60,NridgHt,2Story,8,VinylSd,VinylSd,788.0,Unf,Ex,1.0,3.0,753.0,0,281000,1970.0,2.5,0.0
20,NridgHt,1Story,9,VinylSd,VinylSd,430.0,GLQ,Gd,1.0,3.0,925.0,0,372397,2654.4,3.0,0.458
20,NridgHt,1Story,9,MetalSd,MetalSd,674.0,GLQ,Ex,1.0,3.0,816.0,0,378000,2748.1,3.0,1.4580000000000002
20,NridgHt,1Story,9,VinylSd,VinylSd,562.0,GLQ,Ex,1.0,3.0,874.0,0,374000,2888.8999999999996,3.0,2.458
60,NridgHt,2Story,9,CemntBd,CmentBd,870.0,GLQ,Ex,2.0,3.0,706.0,0,437154,3715.0,3.5,0.458
60,NridgHt,2Story,8,VinylSd,VinylSd,280.0,GLQ,Ex,1.0,2.0,736.0,0,275000,2286.2,3.5,1.0
60,NridgHt,2Story,8,VinylSd,VinylSd,112.0,GLQ,Gd,1.0,3.0,746.0,0,279000,2609.8,3.5,2.0
120,NridgHt,1Story,7,VinylSd,VinylSd,240.0,GLQ,Gd,1.0,2.0,484.0,0,185850,1825.3,3.0,1.0
120,NridgHt,1Story,9,MetalSd,MetalSd,278.0,GLQ,Ex,1.0,2.0,556.0,0,282500,1895.4,3.0,1.0
120,NridgHt,1Story,7,VinylSd,VinylSd,94.0,Unf,Gd,1.0,2.0,474.0,0,202500,1368.0,2.0,0.458
120,NridgHt,1Story,7,VinylSd,VinylSd,94.0,Unf,Gd,1.0,2.0,474.0,0,202665,1368.0,2.0,0.458
20,NridgHt,1Story,9,MetalSd,MetalSd,518.0,GLQ,Ex,1.0,3.0,899.0,0,332200,2402.1,3.0,0.0
120,NridgHt,1Story,9,MetalSd,MetalSd,572.0,GLQ,Gd,1.0,2.0,575.0,0,310090,1956.5,3.0,0.0
120,NridgHt,1Story,7,VinylSd,Wd Shng,163.0,Unf,Gd,1.0,2.0,478.0,0,171750,1405.0,2.0,3.0
20,Gilbert,1Story,6,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,2.0,397.0,0,169990,1335.6,2.0,0.458
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,390.0,0,170440,1456.0,2.5,0.458
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,440.0,0,169985,1492.0,2.5,0.0
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,2.0,426.0,0,179665,1883.8,3.5,0.0
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,1.0,3.0,660.0,0,219210,1863.0,2.5,0.0
20,Gilbert,1Story,6,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,427.0,0,174190,1326.0,2.0,0.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,TA,0.0,2.0,429.0,0,172785,1456.0,2.5,0.0
60,Gilbert,2Story,8,VinylSd,VinylSd,236.0,Unf,Gd,1.0,3.0,632.0,0,258000,2373.0,2.5,1.4580000000000002
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,440.0,0,185101,1492.0,2.5,0.0
120,Blmngtn,1Story,7,VinylSd,VinylSd,14.0,GLQ,Gd,1.0,2.0,437.0,0,210250,1681.1,3.0,0.0
120,Blmngtn,1Story,7,VinylSd,VinylSd,18.0,Unf,Gd,1.0,2.0,420.0,0,234000,1557.0,2.0,2.458
120,Blmngtn,1Story,8,VinylSd,VinylSd,40.0,Unf,Gd,1.0,2.0,400.0,0,215000,1456.0,2.0,3.0
120,Blmngtn,1Story,7,VinylSd,VinylSd,40.0,GLQ,Gd,1.0,2.0,398.0,0,246990,2237.6,3.0,4.0
120,Blmngtn,1Story,7,VinylSd,VinylSd,18.0,Unf,Gd,1.0,2.0,398.0,0,178740,1414.0,2.0,2.0
120,Blmngtn,1Story,7,VinylSd,VinylSd,18.0,GLQ,Gd,1.0,2.0,388.0,0,225000,2289.3,3.0,2.0
120,Blmngtn,1Story,7,VinylSd,VinylSd,16.0,GLQ,Gd,0.0,2.0,438.0,0,167240,1259.2,2.0,0.458
120,Blmngtn,1Story,7,VinylSd,VinylSd,14.0,GLQ,Gd,0.0,2.0,440.0,0,156820,1153.2,2.0,0.458
120,Blmngtn,1Story,7,VinylSd,VinylSd,145.0,GLQ,Gd,1.0,2.0,440.0,0,213490,1517.2,2.0,1.0
120,Blmngtn,1Story,8,VinylSd,VinylSd,0.0,GLQ,Ex,1.0,3.0,648.0,0,264561,2374.8,3.0,0.0
120,Blmngtn,1Story,7,VinylSd,VinylSd,45.0,GLQ,Gd,1.0,3.0,648.0,0,246578,2249.0,3.0,0.0
60,Gilbert,2Story,5,VinylSd,VinylSd,0.0,Unf,TA,1.0,2.0,372.0,0,192140,1838.0,2.5,1.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,2.0,393.0,0,183200,1828.9,3.5,3.458
60,Gilbert,2Story,8,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,403.0,0,178000,1414.0,2.5,2.0
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,433.0,0,201490,1598.0,2.5,1.4580000000000002
60,Gilbert,2Story,8,VinylSd,VinylSd,40.0,Unf,Gd,1.0,2.0,504.0,0,230500,1936.0,2.5,6.0
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,393.0,0,180000,1509.0,2.5,3.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,TA,1.0,2.0,460.0,0,172400,1664.0,2.5,6.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,ALQ,TA,1.0,2.0,431.0,0,215000,2401.4,2.5,6.0
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,431.0,0,199900,1886.0,2.5,7.458
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,GLQ,TA,1.0,2.0,472.0,0,173000,2221.2,3.5,6.0
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,3.0,617.0,0,287602,2322.0,3.5,0.0
60,Gilbert,2Story,7,VinylSd,VinylSd,302.0,Unf,Gd,1.0,2.0,429.0,0,230000,2291.0,2.5,7.0
60,NoRidge,2Story,8,VinylSd,VinylSd,423.0,GLQ,Gd,1.0,3.0,870.0,0,348000,3143.8,3.5,8.458
60,NoRidge,2Story,8,VinylSd,VinylSd,242.0,GLQ,Gd,1.0,3.0,885.0,0,286000,2529.7,3.5,8.0
60,NoRidge,2Story,8,VinylSd,VinylSd,322.0,GLQ,Gd,1.0,3.0,768.0,0,300000,2587.5,3.5,6.0
60,NoRidge,2Story,10,HdBoard,HdBoard,1378.0,GLQ,Gd,1.0,3.0,807.0,0,625000,4597.9,3.5,10.458
60,NoRidge,2Story,9,VinylSd,VinylSd,877.0,GLQ,Ex,1.0,3.0,774.0,0,405000,3682.4,3.5,6.0
60,NoRidge,2Story,8,VinylSd,VinylSd,530.0,GLQ,Gd,1.0,2.0,592.0,0,280000,2593.2,3.5,8.0
60,NoRidge,2Story,8,VinylSd,VinylSd,650.0,Unf,Gd,1.0,2.0,420.0,0,258000,2263.0,2.5,8.0
60,NoRidge,2Story,8,VinylSd,VinylSd,397.0,ALQ,Gd,1.0,3.0,725.0,0,350000,3094.9,2.5,11.0
60,NoRidge,2Story,9,MetalSd,MetalSd,738.0,Rec,Ex,1.0,3.0,959.0,0,584500,4679.5,3.5,12.458000000000002
60,NoRidge,2Story,8,VinylSd,VinylSd,501.0,GLQ,Gd,1.0,3.0,803.0,0,321000,2877.6,3.5,11.458000000000002
60,NoRidge,2Story,8,VinylSd,VinylSd,391.0,GLQ,Gd,1.0,3.0,844.0,0,290000,3044.0,3.5,12.0
60,NoRidge,2Story,8,HdBoard,ImStucc,420.0,LwQ,Gd,1.0,3.0,704.0,0,315000,3699.2,3.5,13.0
60,Somerst,2Story,8,CemntBd,CmentBd,192.0,Unf,Gd,1.0,2.0,760.0,0,252000,1964.0,2.5,0.458
20,Somerst,1Story,8,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,3.0,928.0,0,336820,2763.3999999999996,3.5,0.0
20,Somerst,1Story,8,VinylSd,VinylSd,0.0,GLQ,Ex,1.0,3.0,1134.0,0,423000,3301.7,2.5,0.458
20,Somerst,1Story,8,VinylSd,VinylSd,420.0,GLQ,Gd,1.0,2.0,500.0,0,290000,2514.0,3.0,0.0
20,Somerst,1Story,7,VinylSd,VinylSd,228.0,Unf,Gd,0.0,3.0,834.0,0,232000,1616.0,2.0,1.0
20,Somerst,1Story,8,VinylSd,VinylSd,60.0,Unf,Gd,0.0,2.0,510.0,0,199000,1504.0,2.0,0.0
20,Somerst,1Story,8,VinylSd,VinylSd,0.0,GLQ,Gd,0.0,2.0,584.0,0,198600,1294.8,2.0,0.0
60,Somerst,2Story,9,VinylSd,VinylSd,0.0,GLQ,Ex,1.0,3.0,792.0,0,405749,3925.2,3.5,0.0
20,Somerst,1Story,8,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,776.0,0,232600,1489.0,2.0,0.0
60,Somerst,2Story,8,VinylSd,VinylSd,0.0,Unf,Gd,1.0,3.0,1053.0,0,266000,1939.0,2.5,0.0
60,Somerst,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,615.0,0,186500,1553.0,2.5,0.458
60,Somerst,2Story,6,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,615.0,0,200825,1716.0,2.5,1.0
60,Somerst,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,614.0,0,197000,1576.0,2.5,0.0
20,Somerst,1Story,6,VinylSd,VinylSd,68.0,GLQ,Gd,0.0,2.0,572.0,0,185000,1895.5,2.0,0.0
20,Somerst,1Story,7,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,453.0,0,176000,1266.0,2.0,1.0
20,Somerst,1Story,7,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,572.0,0,187750,1301.0,3.0,0.0
20,SawyerW,1Story,6,VinylSd,VinylSd,0.0,GLQ,Gd,0.0,0.0,0.0,0,139500,1158.8,1.5,1.0
20,SawyerW,1Story,7,VinylSd,VinylSd,118.0,Unf,Gd,0.0,2.0,612.0,0,186800,1400.0,2.0,0.458
20,SawyerW,1Story,6,VinylSd,VinylSd,0.0,Unf,Gd,0.0,0.0,0.0,0,132000,1131.0,1.5,0.458
20,SawyerW,1Story,6,VinylSd,VinylSd,0.0,Unf,TA,0.0,2.0,484.0,0,142500,1141.0,1.5,1.0
20,SawyerW,1Story,6,VinylSd,VinylSd,0.0,ALQ,Gd,0.0,2.0,576.0,0,158000,1816.6999999999998,2.5,2.0
60,SawyerW,2Story,7,VinylSd,VinylSd,172.0,Unf,Gd,0.0,2.0,462.0,0,184000,1686.0,2.5,1.0
60,SawyerW,2Story,7,VinylSd,VinylSd,96.0,Unf,Gd,0.0,2.0,449.0,0,184900,1585.0,2.5,1.0
60,SawyerW,2Story,6,VinylSd,VinylSd,0.0,Unf,TA,0.0,2.0,688.0,0,187000,1837.0,2.5,8.458
60,SawyerW,2Story,6,VinylSd,VinylSd,0.0,ALQ,Gd,0.0,2.0,484.0,0,175900,1873.9,2.5,14.0
60,SawyerW,2Story,6,HdBoard,HdBoard,0.0,ALQ,Gd,0.0,2.0,462.0,3000,248500,2261.6,3.5,13.458
120,SawyerW,1Story,6,Plywood,Plywood,0.0,GLQ,Gd,0.0,2.0,542.0,0,172000,2030.8,3.0,15.458000000000002
120,SawyerW,1Story,6,Plywood,Plywood,0.0,GLQ,Gd,0.0,2.0,484.0,0,151000,1411.6,2.0,15.0
60,SawyerW,2Story,6,VinylSd,VinylSd,0.0,ALQ,Gd,0.0,2.0,472.0,0,150000,1511.8,2.5,12.0
20,SawyerW,1Story,4,HdBoard,HdBoard,0.0,Rec,TA,0.0,1.0,384.0,0,107000,1795.1999999999998,2.0,40.0
20,SawyerW,1Story,5,VinylSd,VinylSd,0.0,BLQ,TA,0.0,1.0,300.0,0,119900,1413.7,2.0,41.0
20,Sawyer,1Story,5,Wd Sdng,Wd Sdng,51.0,LwQ,TA,0.0,2.0,624.0,0,129500,1013.2,2.0,44.0
90,Sawyer,1Story,5,HdBoard,HdBoard,336.0,Rec,TA,0.0,2.0,504.0,0,125000,2660.4,3.0,43.0
90,Sawyer,1.5Fin,6,VinylSd,VinylSd,0.0,None,TA,0.0,2.0,528.0,0,119500,1654.0,2.0,29.0
20,Sawyer,1Story,5,HdBoard,HdBoard,0.0,BLQ,TA,1.0,2.0,576.0,0,144000,1639.4,1.0,22.32
80,Sawyer,SLvl,6,HdBoard,Plywood,46.0,ALQ,TA,1.0,2.0,492.0,0,151000,1566.2,2.0,19.244
20,Sawyer,1Story,5,HdBoard,HdBoard,0.0,Rec,TA,0.0,1.0,310.0,0,126000,1371.8,1.0,41.0
20,Sawyer,1Story,5,Plywood,Plywood,90.0,BLQ,TA,0.0,1.0,294.0,0,116000,1211.4,1.0,38.0
20,Sawyer,1Story,5,HdBoard,HdBoard,0.0,ALQ,TA,0.0,2.0,484.0,0,133500,1051.7,2.0,43.0
20,Sawyer,1Story,5,HdBoard,HdBoard,0.0,Rec,TA,0.0,1.0,308.0,0,120875,1522.4,1.5,41.0
20,Sawyer,1Story,5,HdBoard,Plywood,114.0,BLQ,TA,0.0,1.0,288.0,0,137000,1589.5,2.0,41.0
20,Sawyer,1Story,5,HdBoard,HdBoard,0.0,ALQ,TA,0.0,0.0,0.0,0,124000,1362.8,1.0,42.0
20,Sawyer,1Story,5,HdBoard,Plywood,0.0,BLQ,TA,1.0,1.0,288.0,0,135000,1561.5,1.0,27.114
20,Sawyer,1Story,5,VinylSd,VinylSd,0.0,Rec,TA,1.0,1.0,288.0,0,129200,1402.3,1.0,39.0
80,Veenker,SLvl,7,WdShing,Wd Sdng,145.0,ALQ,Gd,2.0,2.0,550.0,0,260000,3710.0,3.5,32.0
60,NoRidge,2Story,8,HdBoard,HdBoard,284.0,Unf,Gd,1.0,2.0,462.0,0,260000,2417.0,2.5,14.458000000000002
60,NoRidge,2Story,8,HdBoard,ImStucc,692.0,GLQ,Gd,2.0,3.0,888.0,0,334000,3608.6,3.5,13.458
60,NoRidge,2Story,8,MetalSd,MetalSd,0.0,GLQ,Gd,1.0,3.0,796.0,0,310000,3228.4,3.5,13.0
60,NoRidge,2Story,7,HdBoard,HdBoard,0.0,GLQ,Gd,1.0,2.0,590.0,0,268000,2804.6,3.5,9.664
20,NoRidge,1Story,8,ImStucc,ImStucc,0.0,GLQ,Gd,1.0,3.0,757.0,0,262000,2643.2,3.0,11.458000000000002
120,Somerst,1Story,7,MetalSd,MetalSd,0.0,Unf,Gd,1.0,2.0,588.0,0,176400,1143.0,1.5,2.0
120,Somerst,1Story,8,MetalSd,MetalSd,0.0,GLQ,Gd,1.0,2.0,550.0,0,197000,1974.3,2.5,1.0
160,Somerst,2Story,7,MetalSd,MetalSd,0.0,Unf,Gd,0.0,2.0,480.0,0,151000,1120.0,2.5,1.0
160,Somerst,2Story,7,MetalSd,MetalSd,0.0,Unf,Gd,0.0,2.0,480.0,0,147400,1143.0,2.5,1.0
160,Somerst,2Story,7,MetalSd,MetalSd,0.0,Unf,Gd,0.0,2.0,480.0,0,149900,1143.0,2.5,1.0
160,Somerst,2Story,7,MetalSd,MetalSd,0.0,Unf,Gd,0.0,2.0,480.0,0,144152,1120.0,2.5,1.0
160,Somerst,2Story,6,MetalSd,MetalSd,513.0,GLQ,Gd,0.0,2.0,440.0,0,166000,1771.1,2.5,6.0
160,Somerst,2Story,7,MetalSd,MetalSd,218.0,GLQ,Gd,0.0,2.0,506.0,0,183900,1767.0,3.5,7.0
160,Somerst,2Story,7,MetalSd,MetalSd,0.0,GLQ,Gd,0.0,2.0,490.0,0,165000,1830.7,3.5,6.0
160,Somerst,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,496.0,0,139000,1080.0,2.5,3.0
60,Somerst,2Story,7,Wd Sdng,Wd Sdng,0.0,Unf,Gd,1.0,1.0,434.0,0,200000,1694.0,2.5,8.458
20,Somerst,1Story,8,CemntBd,CmentBd,0.0,Unf,Gd,1.0,2.0,564.0,0,221000,1568.0,2.0,4.458
120,Veenker,1Story,8,BrkFace,BrkFace,0.0,LwQ,Ex,1.0,2.0,481.0,0,270000,2539.8,2.5,10.458
20,Veenker,1Story,6,Plywood,Plywood,0.0,ALQ,TA,1.0,2.0,546.0,0,165000,1744.9,2.5,29.0
120,Greens,1Story,8,Wd Sdng,Wd Sdng,0.0,GLQ,TA,2.0,2.0,484.0,0,214000,2068.7,2.0,26.0
120,Greens,1Story,8,Wd Sdng,Wd Sdng,0.0,GLQ,Gd,1.0,2.0,484.0,0,188000,1638.0,2.0,26.0
120,Greens,1Story,8,Wd Sdng,Wd Sdng,0.0,GLQ,Gd,1.0,2.0,484.0,0,190000,1790.9,2.0,26.0
120,Greens,1Story,8,Wd Sdng,Plywood,0.0,GLQ,Gd,1.0,2.0,484.0,0,170000,2050.6,2.0,28.0
20,Veenker,1Story,9,WdShing,Wd Shng,0.0,GLQ,Gd,1.0,3.0,894.0,0,385000,3109.0,2.5,21.748
190,NWAmes,1Story,5,Plywood,Plywood,144.0,GLQ,TA,0.0,2.0,501.0,0,146500,1866.4,3.0,34.0
80,NWAmes,SLvl,7,MetalSd,MetalSd,143.0,Unf,Gd,1.0,2.0,487.0,0,170000,1920.0,3.0,24.992
20,NWAmes,1Story,7,BrkFace,HdBoard,0.0,BLQ,TA,1.0,2.0,508.0,0,262500,2411.5,2.0,19.03
60,NWAmes,2Story,6,HdBoard,HdBoard,420.0,ALQ,TA,1.0,2.0,776.0,0,179900,1698.8,2.5,38.0
60,NWAmes,2Story,6,HdBoard,HdBoard,220.0,BLQ,Gd,1.0,2.0,619.0,0,250000,3087.3,3.5,29.328000000000003
60,NWAmes,2Story,6,VinylSd,VinylSd,288.0,Rec,TA,1.0,2.0,484.0,0,165150,1962.9,3.0,34.0
20,NWAmes,1Story,7,HdBoard,HdBoard,264.0,BLQ,TA,0.0,2.0,477.0,0,164500,1768.7,3.0,39.0
20,NWAmes,1Story,7,HdBoard,HdBoard,168.0,Unf,TA,0.0,2.0,528.0,0,140000,1164.0,1.5,37.0
80,NAmes,SLvl,5,VinylSd,VinylSd,0.0,ALQ,TA,0.0,1.0,384.0,0,135500,1596.0,2.0,39.0
20,NAmes,1Story,5,MetalSd,MetalSd,0.0,ALQ,TA,0.0,2.0,504.0,0,142000,1581.6,2.0,38.0
60,NAmes,2Story,5,HdBoard,HdBoard,300.0,ALQ,TA,0.0,2.0,530.0,455,155000,2360.8,2.5,38.0
20,NAmes,1Story,6,HdBoard,HdBoard,203.0,ALQ,Gd,1.0,2.0,504.0,0,157500,1508.0,2.0,18.488
20,NAmes,1Story,5,HdBoard,HdBoard,168.0,BLQ,TA,0.0,1.0,288.0,0,138500,1763.1999999999998,2.5,38.0
85,NAmes,SFoyer,5,HdBoard,HdBoard,0.0,GLQ,TA,0.0,1.0,326.0,0,140000,1418.8,2.0,38.0
20,NAmes,1Story,5,Plywood,Plywood,0.0,BLQ,TA,0.0,1.0,264.0,0,124400,1610.3,2.0,40.0
80,NAmes,SLvl,5,MetalSd,MetalSd,140.0,ALQ,TA,0.0,1.0,568.0,0,158000,1843.8,2.0,39.0
20,NAmes,1Story,5,MetalSd,MetalSd,166.0,GLQ,Gd,0.0,2.0,884.0,0,146000,1662.7,2.5,23.114000000000004
60,NWAmes,2Story,6,HdBoard,HdBoard,252.0,Rec,TA,1.0,2.0,495.0,0,190000,2284.2,2.5,35.0
20,NAmes,1Story,5,Wd Sdng,Wd Sdng,0.0,Rec,TA,0.0,1.0,368.0,0,136500,1690.5,2.0,45.0
20,NAmes,1Story,5,VinylSd,VinylSd,0.0,BLQ,TA,0.0,2.0,624.0,0,129900,1350.5,2.0,48.0
90,NAmes,1Story,5,MetalSd,MetalSd,122.0,LwQ,TA,0.0,2.0,588.0,0,145000,2081.6,2.0,22.068
190,NAmes,1Story,6,BrkFace,VinylSd,0.0,ALQ,Gd,2.0,1.0,299.0,460,185900,2372.1,3.0,22.03
20,NAmes,1Story,6,HdBoard,HdBoard,425.0,BLQ,TA,2.0,1.0,461.0,700,160000,1638.1,2.0,42.0
20,NAmes,1Story,6,HdBoard,HdBoard,112.0,ALQ,TA,1.0,2.0,430.0,0,167000,2193.6,2.5,42.0
60,NAmes,2Story,5,HdBoard,HdBoard,0.0,ALQ,TA,1.0,2.0,480.0,0,157500,1692.0,1.5,42.0
190,NAmes,SLvl,6,HdBoard,HdBoard,105.0,ALQ,TA,0.0,1.0,264.0,0,140000,1454.1,2.0,48.0
20,NAmes,1Story,5,Plywood,Plywood,85.0,Rec,Ex,0.0,2.0,750.0,0,150000,1469.5,2.0,30.114000000000004
20,NAmes,1Story,5,Wd Sdng,Wd Sdng,88.0,ALQ,TA,0.0,1.0,286.0,0,151500,1690.4,2.0,46.0
30,NAmes,1Story,6,MetalSd,MetalSd,0.0,BLQ,TA,1.0,1.0,240.0,0,129800,1217.8,2.0,63.328
20,NAmes,1Story,5,BrkFace,BrkFace,0.0,BLQ,TA,1.0,1.0,275.0,0,137000,1348.2,1.0,52.0
20,NAmes,1Story,5,BrkFace,BrkFace,0.0,Unf,TA,1.0,1.0,273.0,0,137000,1043.0,1.0,57.37400000000001
50,BrkSide,1.5Fin,4,MetalSd,MetalSd,0.0,ALQ,TA,0.0,1.0,305.0,0,121600,1498.8,2.5,57.83200000000001
30,BrkSide,1Story,4,Wd Sdng,Wd Sdng,0.0,Unf,Fa,0.0,0.0,0.0,0,85500,869.0,1.0,64.03
30,BrkSide,1Story,4,MetalSd,MetalSd,108.0,Unf,TA,0.0,2.0,528.0,0,79900,747.0,1.0,65.366
50,BrkSide,1.5Fin,5,AsbShng,Plywood,0.0,Unf,TA,0.0,2.0,576.0,0,127000,1252.0,1.0,53.014
